artist_id,artist_id_melon,artist_name,song_name,melon_song_likes
2,107122,검엑스,Billy's Day,42
2,107122,검엑스,I Love Tramp,27
2,107122,검엑스,Never Go Back,32
2,107122,검엑스,Pain Ⅱ,29
2,107122,검엑스,Texas Song,25
2,107122,검엑스,Pine Tree,49
2,107122,검엑스,소녀(少女),605
2,107122,검엑스,Unfinished,12
2,107122,검엑스,Mountain,33
3,276166,검정치마,Flying Bobs,12288
3,276166,검정치마,Baptized In Fire (불세례),6984
3,276166,검정치마,어린양,4419
3,276166,검정치마,Sunday Girl,7666
3,276166,검정치마,Friends In Bed,5489
3,276166,검정치마,Cicadas (매미들),6989
3,276166,검정치마,Garden State Dreamers,4588
3,276166,검정치마,Follow You (따라갈래),5635
3,276166,검정치마,Jersey Girl,5033
3,276166,검정치마,Love You The Same,3937
3,276166,검정치마,Powder Blue,7500
3,276166,검정치마,Electra,6640
3,276166,검정치마,Min (미는 남자),12036
3,276166,검정치마,Jeff And Alana,3189
3,276166,검정치마,Ling Ling,12404
3,276166,검정치마,John Fry,5259
3,276166,검정치마,99%,5547
3,276166,검정치마,Our Own Summer,13844
3,276166,검정치마,어린양,7791
3,276166,검정치마,DREAM LIKE ME,11316
3,276166,검정치마,Ling Ling,1862
3,276166,검정치마,Ling Ling,18577
3,276166,검정치마,Ling Ling (Inst.),546
3,276166,검정치마,Kleenex,5981
3,276166,검정치마,Two Days,10193
3,276166,검정치마,Girl Scout!,6473
3,276166,검정치마,When I Think Of You,5517
3,276166,검정치마,Heavy Rain,6723
3,276166,검정치마,Plain Jane,6537
3,276166,검정치마,어떤 날,3729
3,276166,검정치마,어떤 날,10952
3,276166,검정치마,어떤 날 (Inst.),703
3,276166,검정치마,틀린질문,17715
3,276166,검정치마,Lester Burnham,9416
3,276166,검정치마,섬 (Queen of Diamonds),37807
3,276166,검정치마,상수역,18367
3,276166,검정치마,광견일기,5658
3,276166,검정치마,Bollywood,9283
3,276166,검정치마,빨간 나를,11554
3,276166,검정치마,Put Me On Drugs,8420
3,276166,검정치마,하와이 검은 모래,23728
3,276166,검정치마,맑고 묽게,12550
3,276166,검정치마,그늘은 그림자로,13699
3,276166,검정치마,피와 갈증 (King of Hurts),18787
3,276166,검정치마,난 아니에요,24585
3,276166,검정치마,Big Love,23009
3,276166,검정치마,Diamond,17653
3,276166,검정치마,Love Is All,31287
3,276166,검정치마,내 고향 서울엔,13112
3,276166,검정치마,폭죽과 풍선들,18257
3,276166,검정치마,한시 오분 (1:05),87498
3,276166,검정치마,나랑 아니면,132128
3,276166,검정치마,혜야,34731
3,276166,검정치마,EVERYTHING,39726
3,276166,검정치마,"기다린 만큼, 더",9832
3,276166,검정치마,"기다린 만큼, 더",151556
3,276166,검정치마,"기다린 만큼, 더 (Inst.)",1493
3,276166,검정치마,내 고향 서울엔,9022
3,276166,검정치마,EVERYTHING,171899
3,276166,검정치마,Hollywood,67412
3,276166,검정치마,이별노래,4406
3,276166,검정치마,무임승차,7210
3,276166,검정치마,Love Shine,44896
3,276166,검정치마,외아들,4416
3,276166,검정치마,International Love Song,36947
3,276166,검정치마,날씨,7761
3,276166,검정치마,아침식사,4559
3,276166,검정치마,음악하는 여자,4866
3,276166,검정치마,젊은 우리 사랑,20944
3,276166,검정치마,Ariel,6812
3,276166,검정치마,기사도,3921
3,276166,검정치마,앵무새,5317
3,276166,검정치마,뒷모습이 참 예쁘네요 (Feat. Kebee),1632
3,276166,검정치마,좋아해줘,23793
3,276166,검정치마,Stand Still,5556
3,276166,검정치마,강아지,9274
3,276166,검정치마,상아,4884
3,276166,검정치마,Antifreeze,57661
3,276166,검정치마,Tangled,6529
3,276166,검정치마,Avant Garde Kim,3699
3,276166,검정치마,Le Fou Muet,5384
3,276166,검정치마,Dientes,9056
3,276166,검정치마,Kiss And Tell,9449
3,276166,검정치마,Stand Still ('07 korean Ver.),4042
3,276166,검정치마,Fling; Fig From France,12412
3,276166,검정치마,I Like Watching You Go,11483
3,276166,검정치마,뒷모습이 참 예쁘네요 (Feat. Kebee),1379
3,276166,검정치마,Karma Chameleon,1223
4,230407,구남과여라이딩스텔라,불발,46
4,230407,구남과여라이딩스텔라,일몰,71
4,230407,구남과여라이딩스텔라,꼬여버린 나의 인생,56
4,230407,구남과여라이딩스텔라,봄에 핀 꽃,24
4,230407,구남과여라이딩스텔라,활명수,32
4,230407,구남과여라이딩스텔라,비틀비틀,19
4,230407,구남과여라이딩스텔라,소행성,22
4,230407,구남과여라이딩스텔라,멋대로 돌아가는 세상,28
4,230407,구남과여라이딩스텔라,동해,34
4,230407,구남과여라이딩스텔라,동해,176
4,230407,구남과여라이딩스텔라,도시생활 (온스테이지 Ver.),44
4,230407,구남과여라이딩스텔라,여름밤 (KYEJEOL Live Ver.),63
4,230407,구남과여라이딩스텔라,물불,221
4,230407,구남과여라이딩스텔라,망한나라,153
4,230407,구남과여라이딩스텔라,우리는 끝없이 흐른다,144
4,230407,구남과여라이딩스텔라,나띵 컴페어 투유,137
4,230407,구남과여라이딩스텔라,지워진 자국,94
4,230407,구남과여라이딩스텔라,무지개,62
4,230407,구남과여라이딩스텔라,오 싱가포르,47
4,230407,구남과여라이딩스텔라,여름밤,545
4,230407,구남과여라이딩스텔라,재개발,54
4,230407,구남과여라이딩스텔라,너와나,1443
4,230407,구남과여라이딩스텔라,젊은이,2048
4,230407,구남과여라이딩스텔라,우주로 가자,240
4,230407,구남과여라이딩스텔라,골드빌,150
4,230407,구남과여라이딩스텔라,재미,85
4,230407,구남과여라이딩스텔라,번개,142
4,230407,구남과여라이딩스텔라,No Clothes Party,60
4,230407,구남과여라이딩스텔라,노인생각,89
4,230407,구남과여라이딩스텔라,바디 러버,57
4,230407,구남과여라이딩스텔라,UFO,489
4,230407,구남과여라이딩스텔라,피,91
4,230407,구남과여라이딩스텔라,사과 (Album Ver.),177
4,230407,구남과여라이딩스텔라,봉지가,32
4,230407,구남과여라이딩스텔라,사과,265
4,230407,구남과여라이딩스텔라,도시생활 (Bicycle Ver.),45
4,230407,구남과여라이딩스텔라,서울사람,233
4,230407,구남과여라이딩스텔라,건강하고 긴 삶,445
4,230407,구남과여라이딩스텔라,샤도우 댄스,510
4,230407,구남과여라이딩스텔라,귀여워,195
4,230407,구남과여라이딩스텔라,남쪽으로 간다,187
4,230407,구남과여라이딩스텔라,굳모닝,32
4,230407,구남과여라이딩스텔라,장단,286
4,230407,구남과여라이딩스텔라,본격적인 마음,162
4,230407,구남과여라이딩스텔라,아침의 빛,168
4,230407,구남과여라이딩스텔라,감기망상,877
4,230407,구남과여라이딩스텔라,생두부,112
4,230407,구남과여라이딩스텔라,집시여인,73
4,230407,구남과여라이딩스텔라,백야,55
4,230407,구남과여라이딩스텔라,프라블럼,76
4,230407,구남과여라이딩스텔라,아름다운 강산,36
4,230407,구남과여라이딩스텔라,물 좀 주소,24
4,230407,구남과여라이딩스텔라,뽀뽀,301
4,230407,구남과여라이딩스텔라,도시생활,211
4,230407,구남과여라이딩스텔라,데이트,56
4,230407,구남과여라이딩스텔라,뜨거운 물,52
4,230407,구남과여라이딩스텔라,콘디숀,54
4,230407,구남과여라이딩스텔라,오~싱가포르,47
4,230407,구남과여라이딩스텔라,한국말,424
4,230407,구남과여라이딩스텔라,추적,19
4,230407,구남과여라이딩스텔라,언더스탠드 케어레슬리,40
4,230407,구남과여라이딩스텔라,깨끗한 우리들,50
4,230407,구남과여라이딩스텔라,안타까운 로맨스,173
4,230407,구남과여라이딩스텔라,지어낸 얘기 (Beat Roll Ver.),72
4,230407,구남과여라이딩스텔라,검은강,30
4,230407,구남과여라이딩스텔라,Go Stop Go,32
4,230407,구남과여라이딩스텔라,결혼전야,40
4,230407,구남과여라이딩스텔라,지어낸 얘기,43
5,760046,권진아,How you feelin',46
5,760046,권진아,핑계,3998
5,760046,권진아,핑계 (Inst.),55
5,760046,권진아,How you feelin',2494
5,760046,권진아,How you feelin' (Inst.),63
5,760046,권진아,담,153
5,760046,권진아,담,4404
5,760046,권진아,담 (Inst.),91
5,760046,권진아,Bad News,1490
5,760046,권진아,가랑비(濛雨),155
5,760046,권진아,가랑비(濛雨),3411
5,760046,권진아,가랑비(濛雨) (Inst.),78
5,760046,권진아,Wish,1604
5,760046,권진아,그댄 달라요 (말하고 싶은 비밀 X 권진아),7085
5,760046,권진아,그댄 달라요 (말하고 싶은 비밀 X 권진아) (Inst.),84
5,760046,권진아,너의 우주,2813
5,760046,권진아,시간과 같은 안녕,2225
5,760046,권진아,Love Me Love Me,9231
5,760046,권진아,밤,3512
5,760046,권진아,Raise Up The Flag,7753
5,760046,권진아,이런 식,1986
5,760046,권진아,꿈꾸는 대로,4987
5,760046,권진아,Butterfly,3406
5,760046,권진아,You,269
5,760046,권진아,You,3299
5,760046,권진아,You (Inst.),95
5,760046,권진아,ASTELLE,1715
5,760046,권진아,ASTELLE (Inst.),105
5,760046,권진아,어른처럼 (Sleep Mix),1083
5,760046,권진아,참 아름다운 일,506
5,760046,권진아,참 아름다운 일,3496
5,760046,권진아,참 아름다운 일 (inst.),143
5,760046,권진아,사랑이 올 거야 (아홉수 우리들 X 권진아),4715
5,760046,권진아,사랑이 올 거야 (아홉수 우리들 X 권진아) (Inst.),117
5,760046,권진아,진심이었던 사람만 바보가 돼,45387
5,760046,권진아,Silly Silly Love,22269
5,760046,권진아,Pink!,12205
5,760046,권진아,흘러가자,7591
5,760046,권진아,다음 겨울에도 여기서 만나,16223
5,760046,권진아,Closer,6876
5,760046,권진아,Closer (Inst.),315
5,760046,권진아,Run to You,1958
5,760046,권진아,Run to You (Inst.),139
5,760046,권진아,KNOCK (With 박문치),19412
